source,dest,weight
10013673,10203313,0.398
10013673,10068563,0.222
10013673,10149243,0.699
10013673,10207399,0.222
10013673,10064515,0.398
10013673,10213897,0.301
10013673,10001377,0.522
10013673,10015863,0.398
10013673,10052123,0.301
10013673,10176753,1
10013673,10212997,0.522
10013673,10150553,0.398
10013673,10238407,0.155
10013673,10260113,0.222
10013673,10154033,0.699
10013673,10026303,0.155
10013673,1004314,0.699
10013673,10207501,0.301
10013673,10032797,0.522
10013673,10166421,0.222
10013673,10185271,0.522
10013673,10137645,0.522
10013673,10216989,0.301
10013673,10121113,0.301
10013673,10248173,0.398
10013673,10051287,0.522
10013673,10261869,0.222
10013673,10028225,0.398
10013673,10168033,0.398
10013673,10002455,0.699
10013673,10060103,0.398
10013673,10129481,0.522
10013673,10013543,0.522
10013673,10171973,0.301
10013673,10115305,0.522
10013673,10097221,0.522
10013673,10153621,0.155
10013673,10146575,0.301
10013673,10268461,0.301
10013673,10072507,0.301
10013673,10207131,0.522
10013673,10248381,0.222
10013673,10266643,0.522
10013673,10236829,0.097
10013673,10001345,0.301
10013673,10187581,0.522
10013673,10073007,0.699
10013673,10179335,0.398
10013673,10244003,0.398
10013673,10163783,0.097
10013673,10035381,0.398
10013673,10064525,0.301
10013673,10158627,0.155
10013673,10136009,0.699
10013673,10085039,0.301
10013673,10000763,0.222
10013673,10231061,0.301
10013673,10043657,0.398
10013673,10134191,0.222
10013673,10172957,0.699
10013673,10245417,0.398
10013673,10074609,0.301
10013673,10223997,0.398
10013673,10145277,0.301
10013673,10132131,0.301
10013673,10033621,0.222
10013673,10074401,0.522
10013673,10030743,0.155
10013673,10219791,0.398
10013673,10154915,0.522
10013673,10097201,0.398
10013673,10215783,0.097
10013673,10159305,0.222
10013673,10155377,100
10013673,10030093,0.301
10013673,10037143,0.522
10013673,10248269,0.398
10013673,10009621,0.301
10013673,10002753,0.522
10013673,10152835,0.398
10013673,10187703,1
10013673,10108289,0.522
10013673,10039965,0.398
10013673,10054553,0.222
10013673,10196853,0.699
10013673,10073893,0.398
10013673,10186043,1
10013673,10106589,0.301
10013673,10043709,0.398
10013673,1005151,0.398
10013673,10041823,0.398
10220659,10256975,0.398
10220659,10043737,0.301
10220659,10136101,0.699
10220659,10075815,0.522
10220659,10071521,0.522
10220659,10141875,0.097
10220659,10261673,0.398
10220659,10009781,0.398
10220659,10234761,0.398
10220659,10237427,0.522
10220659,10187483,0.699
10220659,10147811,0.522
10220659,10253275,0.301
10220659,10266797,0.301
10220659,10203271,0.222
10220659,10154695,0.398
10220659,10018169,0.398
10220659,10207119,0.301
10220659,10260117,0.155
10220659,10145277,0.699
10220659,10000811,0.222
10220659,10244175,0.301
10220659,10117247,0.398
10220659,10244285,0.301
10220659,10248905,0.522
10220659,10247353,0.222
10220659,1024130,1
10220659,10149151,0.522
10220659,10038933,0.522
10220659,10254373,0.222
10220659,10266773,0.522
10220659,10074627,0.301
10220659,10173333,0.398
10220659,10202055,0.398
10220659,10214853,0.301
10220659,10155907,0.522
10220659,10247311,0.699
10220659,10187413,0.522
10220659,10032625,1
10220659,10223361,0.699
10220659,10178041,0.522
10220659,10234581,0.155
10220659,10085969,0.301
10220659,10207073,0.222
10220659,10178049,0.522
10220659,10188149,0.155
10220659,10274565,0.522
10220659,10184303,0.222
10220659,10222917,0.222
10220659,10256617,0.522
10220659,10063901,0.699
10220659,10249451,0.398
10220659,10117227,0.398
10220659,10152425,0.301
10220659,10121017,0.522
10154523,10016993,0.522
10154523,10136431,0.522
10154523,10267813,0.301
10154523,10193893,0.522
10154523,10182355,0.398
10154523,10242679,0.222
10154523,10161985,0.522
10154523,10181021,0.522
10154523,10268119,0.155
10154523,10239005,0.301
10154523,10024485,0.097
10154523,10138579,0.301
10154523,10127819,0.222
10154523,10072381,0.222
10154523,10017923,0.398
10154523,1016231,0.222
10154523,10207281,0.398
10154523,10213253,0.301
10154523,10148983,0.301
10142295,10121021,0.301
10142295,10238981,0.522
10142295,10258027,0.301
10142295,10259671,0.699
10142295,10251115,0.522
10142295,10132539,0.522
10142295,10089007,0.301
10142295,10143855,0.522
10142295,10144961,0.301
10142295,10028647,0.301
10142295,10202467,0.398
10142295,10258615,0.301
10142295,10134897,0.699
10142295,10231147,0.522
10142295,10051893,0.222
10142295,10154847,0.522
10142295,10052519,0.155
10142295,10263425,0.222
10142295,10187753,0.222
10142295,10186793,0.301
10142295,10029089,0.301
10142295,10074621,0.301
10142295,10162287,0.222
10142295,10237729,0.398
10142295,10026251,0.301
10142295,10187399,0.301
10142295,10271401,0.522
10142295,10186713,0.522
10142295,10058485,0.522
10142295,10256977,1
10142295,10064457,0.301
10142295,10136423,0.522
10142295,10185403,0.699
10142295,10129579,0.301
10142295,10148651,0.398
10142295,10242673,0.301
10142295,10255443,0.699
10142295,10001333,0.522
10142295,10013665,0.699
10142295,10178057,1
10142295,10129421,0.398
10142295,10158791,0.398
10142295,10058179,0.398
10142295,10071231,0.222
10142295,10052515,0.222
10142295,10012799,0.155
10142295,10248187,0.398
10142295,10160993,0.522
10142295,10121023,0.522
10142295,10245959,0.301
10142295,10208669,0.222
10142295,10248153,0.398
10142295,10186679,0.398
10142295,10033817,0.398
10142295,10120903,0.222
10142295,10152241,0.301
10044549,10089393,0.097
10044549,10124959,0.522
10044549,10034011,0.398
10044549,10000747,0.398
10044549,10196749,0.699
10044549,10136123,0.222
10044549,10119531,0.398
10044549,10237779,0.222
10044549,10256529,0.301
10044549,10202571,0.301
10044549,10185863,0.097
10044549,10255189,0.222
10044549,10181945,0.398
10044549,10200177,0
10044549,10239471,0.301
10044549,10202481,0.301
10044549,10052359,0.699
10044549,10202795,0.097
10044549,10051975,0.522
10044549,10092073,0.522
10044549,10205701,0.301
10044549,10185379,0.522
10044549,10207467,0.301
10044549,10033721,0
10044549,10248013,0.301
10044549,10158651,0.398
10044549,10217005,0.398
10044549,10089365,100
10044549,10231569,0.522
10044549,10207261,0.222
10044549,10187669,0.398
10044549,10137127,0.046
10044549,10163871,0.301
10044549,10240155,0.522
10044549,10072515,0.301
10044549,10071397,0.301
10044549,10066279,0.222
10044549,10128161,0.398
10044549,10207501,0.222
10044549,10095277,0.301
10196925,10261729,0.301
10196925,10048255,0.398
10196925,10196261,0.398
10196925,10213399,0.522
10196925,10207289,0.398
10196925,10065295,0.522
10196925,10032667,0.046
10196925,10213271,0.398
10196925,10247387,100
10196925,10017157,0.222
10196925,10028179,0.222
10196925,10236559,0.222
10196925,10024583,0.522
10196925,10187031,0.222
10196925,10264371,0.398
10196925,10020041,0.301
10196925,10017749,0.699
10196925,10206177,0.222
10196925,10134885,0.155
10196925,10017619,0.522
10196925,10161979,0.222
10196925,10203365,0.699
10196925,10267067,0.222
10196925,10028327,0.398
10069795,10235347,0.155
10069795,10048579,0.155
10069795,10274433,0.398
10069795,10029077,0.522
10069795,10033681,0.522
10069795,10274295,0.155
10069795,10205403,0.522
10069795,10115285,0.301
10069795,10215783,0.222
10069795,10012761,0.398
10069795,10007787,0.398
10069795,10157981,0.222
10069795,10012815,0.301
10069795,10039721,0.301
10069795,10242433,100
10069795,10254589,0.046
10069795,10185077,0.222
10069795,10268071,0.301
10069795,10051261,0.155
10069795,10256571,0.398
10069795,10242289,0.222
10069795,10179341,0.522
10069795,10074433,0.301
10069795,10015539,0.301
10069795,10203281,0.398
10069795,10262863,0.301
10069795,10052497,0.699
10069795,10187801,0.155
10069795,10012875,0.398
10069795,10143865,0.522
10069795,10162179,0.222
10069795,10256525,0.222
10069795,10180981,0.699
10069795,10006055,0.046
10069795,10247141,0.301
10069795,10012819,0.398
10069795,10180403,0.301
10069795,10217079,0.222
10069795,10030151,0.301
10069795,10216683,0.398
10069795,10150521,0.301
10069795,10179831,0.522
10069795,10176789,0.699
10069795,10186227,0.522
10069795,10017589,0.522
10069795,10179353,0.522
10069795,10180635,0.301
10069795,10198073,0.301
10069795,10185191,0.522
10069795,10138575,100
10069795,10169315,1
10069795,10188579,100
10069795,10201669,0.522
10069795,10235723,0.699
10069795,10137179,0.398
10069795,10144985,0.522
10069795,10214797,0.398
10069795,10247185,0.398
10069795,10161459,0.155
10069795,10185313,0.222
10069795,10163499,0.398
10069795,10136101,0.398
10069795,10239257,0.301
10069795,10074435,0.398
10069795,10213049,0.522
10069795,10036461,0.301
10069795,1000717,0.398
10069795,10153753,0.699
10069795,10106267,0.046
10069795,10007733,0.522
10069795,10185371,0.699
10069795,10241795,0.699
10069795,10266823,0.222
10069795,10268827,0.301
10069795,10138827,0.222
10069795,10051987,0.398
10069795,10239487,0.699
10069795,10180663,0.522
10069795,10245635,0.522
10069795,1002020,0.522
10148253,10247333,0.222
10148253,10148021,0.301
10148253,10068579,0.222
10148253,10235891,0.398
10148253,10089325,1
10148253,10174115,0.301
10148253,10024317,0.522
10148253,10115323,0.301
10148253,1027232,0.301
10148253,10056439,0.398
10148253,10169323,0.222
10148253,10148345,0.301
10148253,10028195,0.301
10148253,10253101,0.522
10148253,10252617,0.398
10148253,10137101,100
10148253,10006005,0.699
10148253,10261763,0.398
10148253,10031085,0.522
10148253,10242647,0.398
10148253,10117101,0.301
10148253,10166581,0.222
10148253,10249387,0.699
10148253,10205431,0.699
10148253,10213115,0.301
10148253,10019279,0
10148253,10135847,0.522
10148253,10239005,0.522
10148253,10054419,0.301
10148253,10187347,0.522
10148253,10153079,0.522
10148253,10136023,0.222
10148253,10186043,0.222
10148253,10137877,0.522
10148253,10214829,0.222
10148253,10105923,1
10148253,10001585,0.301
10148253,10153287,0.046
10148253,10246453,0.398
10148253,10105915,0.522
10148253,10098655,0.522
10148253,10062167,0.301
10148253,10185587,0.398
10148253,10029171,0.155
10148253,10157133,0
10148253,10200187,0.222
10148253,10166325,0.522
10148253,10033721,0.222
10148253,10005261,0.155
10148253,10243471,1
10148253,10129117,0.522
10148253,10236113,0.398
10148253,10115305,0.155
10148253,10115491,0.301
10187821,10052457,0.522
10187821,10080493,0.398
10187821,10131683,0.301
10187821,10157101,0.522
10187821,10193961,0.699
10187821,10153331,0.155
10187821,10053899,1
10187821,10173153,1
10187821,10101345,0.155
10187821,10241779,0.522
10187821,10255067,0.301
10187821,10071785,0.301
10187821,10024841,0.222
10187821,10058535,0.699
10187821,10255463,0.301
10187821,10202499,0.398
10187821,10186831,0.699
10187821,10238823,0.522
10187821,10226627,0.301
10187821,10003019,0.097
10187821,10032609,0.301
10187821,10187931,0.522
10187821,10213229,0.699
10187821,10121021,0.222
10187821,10156021,0.222
10187821,10075405,0.522
10187821,10213271,0.398
10187821,10181817,0.222
10187821,10179297,0.522
10187821,10212911,0.398
10187821,10153267,0.301
10187821,10254031,0.222
10187821,10128913,0.301
10187821,10250607,0.522
10187821,10073263,0.699
10187821,10206171,0.522
10187821,10222801,0.301
10187821,10125225,0.046
10187821,10173433,0.097
10187821,10155459,100
10187821,10262109,0.522
10187821,10145313,0.155
10187821,10012543,0.699
10187821,10255591,0.522
10187821,10246001,0.522
10187821,10152373,0.301
10187821,10137199,0.301
10187821,10258609,0.398
10187821,10152071,0.398
10187821,10004161,100
10187821,10144685,0.301
10187821,10151657,0.522
10187821,10052157,1
10187821,10052327,0.398
10187821,10233193,0.398
10187821,10145305,0.398
10187821,10136137,0.222
10187821,10213551,0.222
10187821,10021181,0.522
10187821,10132315,0.398
10187821,10231053,0.046
10187821,10138435,0.398
10187821,10146991,0.301
10187821,10003531,0.301
10187821,10028121,1
10187821,10003605,0.699
10187821,10267097,0.522
10187821,10154043,0.699
10187821,10052141,100
10187821,10151417,0.301
10187821,10247611,0.398
10187821,10138631,0.522
10187821,10054489,0.699
10187821,10054527,0.398
10187821,10032637,0.222
10187821,10128123,0.398
10187821,10149055,0.301
10187821,10060367,0.699
10187821,10219527,0.522
10187821,10167239,0.398
10213323,10274463,0.301
10213323,10009771,0.222
10213323,10236583,0.301
10213323,10214987,0.046
10213323,10136655,0.398
10213323,10153301,0.222
10213323,10039489,0.398
10213323,1010439,0.398
10213323,10001485,0.522
10213323,10052677,0.398
10213323,10201243,0.398
10213323,10173567,0.398
10213323,10243457,0.522
10213323,10052113,0.398
10213323,10025201,0.398
10213323,1010437,0.301
10213323,10256579,0.699
10213323,10239491,0.398
10213323,10261317,0.699
10213323,10156579,0.522
10213323,10213031,0.522
10213323,10143887,0.522
10213323,10238557,0.398
10213323,10247883,0.699
10213323,10176789,0.301
10213323,10256703,0.222
10213323,10030255,0.699
10213323,10247401,0.398
10213323,1022184,0.155
10213323,10106139,0.301
10213323,10236177,0.398
10213323,10002835,0.222
10213323,10013581,0.699
10213323,10131735,0.222
10213323,10154203,0.097
10213323,1010546,0.398
10213323,10027217,0.301
10213323,10213233,0.522
10213323,10052327,0.398
10213323,10208739,0.522
10213323,10145273,0.301
10213323,10052295,0.398
10213323,10234757,0.301
10213323,10146797,0.301
10213323,10148139,0.301
10213323,10021497,0.699
10213323,10051995,0.301
10213323,10177959,0.301
10213323,10262879,0.301
10213323,10121085,0.398
10213323,10186837,0.398
10213323,10232399,0.301
10213323,10032833,0.699
10213323,10253247,0.522
10213323,10188795,0.155
10213323,10063529,0.222
10213323,10185461,100
10213323,10247483,0.301
10213323,10020075,100
10213323,10108761,0.155
10213323,10137133,0.398
10213323,10248323,0.398
10213323,10236147,0.155
10213323,10249019,0.398
10213323,10007655,0.522
10213323,10051211,0.522
10213323,10064467,0.398
10213323,10255747,0.522
10213323,10213001,0.398
10213323,10018337,0.222
10213323,10132285,0.398
10213323,10098771,0.522
10213323,10238421,1
10213323,10105867,0.222
10213323,10066363,0.398
10213323,10039473,0.522
10213323,10213265,0.398
10213323,10089313,0.522
10213323,10038141,0.155
10213323,10136195,0.097
10213323,10180689,0.522
10213323,1010447,0.398
10213323,10071397,0.522
10213323,10163871,1
10213323,10260011,0.301
10213323,10181387,1
10213323,10247339,0.522
10213323,10051115,0.398
10213323,10017835,0.222
10213323,10021507,0.522
10213323,10032753,0.222
10213323,10050771,0.222
10213323,10029491,0.398
10213323,10180315,0.699
10213323,10219643,0.301
10213323,10073199,0.222
10213323,10194979,0.398
10213323,10215739,0.222
10213323,10247291,0.522
10213323,10173115,0.398
10213323,10053899,0.699
10213323,10043881,0.398
10213323,10254551,1
10213323,10252443,0.222
10246035,10095239,0.301
10246035,10052723,0.699
10246035,10019069,0.398
10246035,10062167,0.222
10246035,10267803,0.222
10246035,10203045,0.097
10246035,10252805,0.301
10246035,10158053,0.097
10246035,10207431,0.699
10246035,10155813,0.398
10246035,10138003,0.522
10246035,10155059,0.222
10246035,10173577,0.155
10246035,10244975,0.222
10246035,10181641,0.522
10246035,10216021,0.398
10246035,10033663,0.301
10246035,10035405,0.155
10246035,10029745,0.155
10246035,10073599,0.398
10246035,10098847,0.699
10246035,10030327,0.222
10246035,10255057,0.222
10246035,10225009,1
10246035,10106757,0.398
10246035,10202403,0.699
10246035,10017835,0.301
10246035,10115319,0.398
10246035,10219761,0.222
10246035,10246229,0.522
10246035,10178389,0.155
10246035,10121101,0.522
10246035,1026857,0.222
10246035,10056541,0.398
10246035,10254489,0.301
10246035,10203491,0.155
10246035,10235539,0.522
10246035,10202757,0.301
10246035,10267709,1
10246035,10213189,0.398
10246035,10155715,0.301
10246035,10046949,0.398
10246035,10222917,0.222
10246035,10096411,100
10246035,10197105,0.301
10246035,10052645,0.046
10246035,10003171,0.222
10246035,10242289,0.398
10246035,10171973,0.699
10246035,10063535,0.522
10246035,10073665,0.522
10246035,10186053,0.155
10246035,1025062,0.301
10246035,10029999,0.522
10246035,10236467,0.522
10246035,10075455,1
10246035,10155487,0.301
10246035,10242373,0.522
10246035,10213371,0.522
10246035,10154643,0.301
10246035,10032531,1
10246035,10121845,0.398
10246035,10080183,0.301
10246035,10266819,0.398
10246035,10256961,0.522
10246035,10266813,0.398
10246035,10144739,0.097
10246035,10132369,0.301
10246035,10156535,0.301
10213351,10259949,0.522
10213351,10108761,0.522
10213351,10201261,0.522
10213351,10148863,0.222
10213351,10255833,0.155
10213351,10154023,0.155
10213351,10173131,0.522
10213351,10203387,0.155
10213351,10152201,0.699
10213351,10256945,1
10213351,10028943,0.522
10213351,10044185,0.222
10213351,10101259,0.398
10213351,10033057,0.222
10213351,10206919,0.398
10213351,10139553,0.522
10213351,10138453,0.398
10213351,10000657,0.699
10213351,10073749,0.155
10213351,10226565,0.522
10213351,10139539,0.301
10213351,10214775,100
10213351,10214773,0.301
10213351,10068597,0.301
10213351,10099489,0.222
10213351,10051005,0.301
10213351,10137139,0.301
10213351,10212039,0.522
10213351,10148547,0.398
10213351,10214863,0.301
10213351,10242289,0.398
10213351,10134599,0.398
10213351,10181679,0.522
10213351,10135057,0.097
10213351,10257007,0.398
10213351,10246059,0.522
10213351,10038933,0.301
10213351,10205839,1
10213351,10274785,0.301
10213351,10117287,0.522
10213351,10274555,0.522
10213351,10185899,0.222
10213351,10233869,0.522
10213351,1005151,0.222
10213351,10186265,0.398
10213351,10121135,0.522
10213351,1000714,0.398
10213351,10019885,1
10213351,10050981,0.222
10213351,10266013,0.301
10213351,10028275,0.699
10213351,10145451,0.398
10213351,10202487,0.301
10213351,10252799,0.398
10242451,10201787,0.699
10242451,10186807,0.398
10242451,10236093,0.522
10242451,10143101,0.398
10242451,10137133,0.699
10242451,10205781,0.522
10242451,10260301,0.398
10242451,1026765,0.699
10242451,10054383,0.699
10242451,10234273,0.522
10242451,10246059,0.522
10242451,10217111,0.522
10242451,10178993,0.301
10242451,10256859,0.301
10242451,10024317,0.155
10242451,10185559,0.398
10242451,10247311,0.301
10242451,10028987,0.301
10242451,10117157,0.097
10242451,10134623,0.046
10242451,10186375,0.398
10242451,10197879,0.398
10242451,10182339,0.522
10242451,10063535,0.097
10242451,10252731,0.301
10242451,10216733,0.699
10242451,10270953,0.398
10242451,10267007,0.398
10242451,10185585,0.222
10242451,10124865,0.301
10242451,10241609,0.222
10242451,10019143,0.155
10242451,10216645,0.398
10242451,10181381,0.522
10242451,10143865,0.398
10242451,1018312,0.301
10242451,10163547,0.522
10242451,10019543,0.398
10242451,10207253,0.398
10242451,10035971,0.155
10242451,10274461,0.522
10242451,10244575,1
10242451,10246999,0.522
10242451,10181091,0.398
10242451,10108745,0.222
10242451,10222897,0.222
10242451,10187243,0.301
10242451,10244985,0.046
10242451,10267709,0.699
10242451,10074421,0.301
10242451,10235665,0.301
10242451,10266893,0.222
10242451,10253527,0.699
10242451,10198135,0.398
10242451,10220711,0.155
10242451,10020223,0.398
10242451,10234527,0.699
10242451,10017861,0.301
10242451,10166717,0.301
10242451,10213367,0.398
10242451,10187483,0.301
10242451,10015149,0.398
10242451,10262025,0.301
10242451,10052005,0.301
10242451,10185389,0.222
10166873,10003027,0.699
10166873,10137245,0.522
10166873,10155261,1
10166873,10129337,0.522
10166873,10052447,0.398
10166873,10242871,0.522
10166873,10013407,0.155
10166873,10050931,0.398
10166873,10134529,0.699
10166873,10258525,0.522
10166873,10224963,0.522
10166873,10126799,0.155
10166873,10044699,0.222
10166873,10263143,0.398
10166873,10245907,0.522
10166873,10050223,0.155
10166873,10085971,0.398
10166873,10161979,0.398
10166873,10207007,0.522
10166873,10184303,0.301
10166873,10173679,0.699
10166873,10206969,0.155
10166873,10098491,0.046
10166873,10206351,0.155
10166873,10232003,0.699
10166873,10206987,0.301
10166873,10191059,0.301
10166873,10144539,0.155
10166873,10256383,0.522
10166873,10138397,0.522
10166873,10166573,0.522
10166873,10117271,0.398
10166873,1000894,0.522
10166873,10000973,0.155
10166873,10197115,0.222
10166873,10127839,0.222
10166873,10030085,0.398
10166873,10109001,0.301
10166873,10032537,0.398
10166873,10005909,0.222
10166873,10259671,0.522
10166873,10194891,0.222
10166873,10062233,0.398
10166873,10181025,0.301
10166873,10080233,0.522
10166873,10052455,0.398
10166873,10255667,0.398
10238843,10243467,0.699
10238843,10097299,0.398
10238843,10255817,0.522
10238843,10003179,0.522
10238843,10019775,0.301
10238843,10071231,0.398
10238843,10092105,0.301
10238843,10245827,0.398
10238843,10238553,0.522
10238843,10148139,0.522
10238843,10213419,0.522
10238843,10241795,100
10238843,10186469,0.155
10238843,10132539,0.301
10238843,1026904,0.522
10238843,10052541,0.522
10238843,10050791,0.522
10238843,10003047,0.398
10238843,10003311,0.522
10238843,10213229,0.398
10238843,10105917,0.398
10238843,10134821,0.301
10238843,10080643,0.097
10238843,10247209,0.398
10238843,10138015,0.301
10238843,10052311,0.301
10238843,10202055,0.301
10238843,10194537,0
10238843,10014943,0.522
10238843,10073899,0.222
10238843,10207071,0.398
10238843,10012867,0.522
10238843,10075411,0.155
10238843,10239047,0.097
10238843,10245343,0.097
10238843,10134381,0.222
10238843,10050771,0.301
10238843,10234481,0.398
10238843,10238397,0.222
10238843,10058291,0.301
10238843,10265139,0.398
10238843,10124781,0.398
10238843,10166343,0.522
10238843,10025229,0.522
10238843,10156751,0.522
10238843,10017457,0.301
10238843,10225003,0.398
10238843,10159395,0.301
10238843,10224651,0.522
10238843,10135847,0.522
10238843,10115259,0.699
10238843,10075453,0.699
10238843,1003553,100
10238843,10252525,0.222
10238843,10166581,0.155
10238843,10106941,0.398
10238843,10247397,0.522
10238843,10137331,0.301
10238843,10027189,0.699
10238843,10089441,0.222
10238843,10246167,0.222
10238843,10189567,0.301
10238843,10032637,0.155
10238843,10256971,1
10238843,10124775,0.398
10238843,10044461,0.301
10238843,10017039,0.522
10238843,10257041,0.699
10238843,10186781,0.699
10238843,10255053,0.301
10238843,10255469,0.046
10238843,10137133,1
10238843,10223013,0.301
10238843,10207037,0.398
10238843,10030717,0.398
10238843,10144535,0.522
10238843,10260101,0.522
10238843,10256415,0.398
10238843,10162287,0.301
10238843,10180489,0.398
10238843,10025329,0.222
10238843,10166627,0.097
10238843,10234489,0.301
10238843,10266491,0.699
10238843,10252697,0.522
10238843,10072411,0.398
10238843,10119371,0.222
10238843,10245239,0.301
10238843,10053909,0.301
10238843,10051985,0.222
10238843,10268173,0.398
10238843,10259285,0.097
10238843,10058199,0.522
10238843,10029673,0.699
10238843,10244373,0.398
10238843,10187097,0.522
10238843,10233133,0.522
10238843,10127835,0.398
10238843,10247277,0.222
10238843,10216747,0.398
10238843,10089413,0.301
10238843,10041879,0.522
10238843,10146729,0.222
10238843,10162297,0.522
10238843,10147871,0.398
10238843,10241783,0.522
10238843,10216009,0.155
10238843,10197589,0.699
10238843,10247011,0.398
10238843,10013041,0.699
10238843,10253239,0.398
10238843,10019209,0.222
10224741,10014413,0.398
10224741,10213031,0.222
10224741,10213145,0.398
10224741,10000973,0.522
10224741,10039763,0.222
10224741,10196269,0.398
10224741,10068563,0.097
10224741,10187087,0.398
10224741,10254551,0.301
10224741,10101295,0.398
10224741,10108723,0.522
10255575,10154331,0.398
10255575,10143861,0.398
10255575,10027099,0.301
10255575,10245077,0.155
10255575,10198073,0.398
10255575,10009767,0.522
10255575,10181721,0.398
10255575,10154301,0.699
10255575,10135587,0.301
10255575,10028151,0.301
10255575,10080393,0.522
10255575,10188821,0.301
10255575,10242875,0.097
10255575,10001017,0.398
10255575,10135021,0.222
10255575,10248523,0.522
10255575,10003365,0.699
10255575,10155679,1
10255575,10255601,0.301
10255575,10244327,0.301
10255575,10029305,0.222
10255575,10115279,0.155
10255575,10161993,0.699
10255575,10245069,0.522
10255575,10217145,0.046
10255575,10274493,0.699
10255575,10153165,0.155
10255575,10028225,0.699
10255575,10148943,0.398
10255575,10108753,0.301
10255575,10185557,0.522
10255575,10080489,0.301
10255575,10267989,0.155
10255575,10009781,0.522
10255575,10051243,0.522
10255575,10185917,0.398
10255575,10178841,0.522
10255575,10213299,0.699
10255575,10234803,0.222
10255575,10075727,0.522
10255575,10053737,0.398
10255575,10222811,0.301
10255575,10124871,0.155
10255575,10255775,0.522
10255575,10017407,0.301
10255575,10256387,0.398
10255575,10124577,0
10255575,10174691,0.097
10255575,10205829,0.301
10255575,10041841,1
10255575,10051013,0.699
10255575,10217987,0.301
10255575,10005997,0.301
10255575,10185193,0.155
10255575,10168033,0.398
10255575,10197895,0.222
10255575,10213313,0.398
10255575,10134173,0.155
10255575,10064143,0.522
10255575,10148021,0.097
10185481,10263823,0.522
10185481,10036335,1
10185481,10222923,100
10185481,10153385,0.522
10185481,10136529,0.301
10185481,10193621,0.398
10185481,10159405,0.699
10185481,10256445,0.155
10185481,10213489,0.301
10185481,1027002,0.222
10185481,10074621,0.301
10185481,10236183,0.522
10185481,10197603,0.522
10185481,10202407,0.522
10185481,10214943,0.301
10185481,10274509,0.522
10185481,10029753,0.398
10185481,10226457,0.522
10185481,10263801,0.301
10185481,10185999,0.398
10185481,10028929,0.301
10185481,10003493,0.301
10185481,10185015,0.155
10185481,10105917,0.222
10185481,10006199,0.522
10185481,10234521,0.155
10185481,10065605,0.522
10185481,10030731,0.522
10185481,10181689,100
10185481,10179219,1
10185481,10136293,0.522
10185481,10099079,0.301
10185481,10051115,0.398
10185481,10052537,0.398
10185481,10017567,0.301
10185481,10180681,0.398
10185481,10025541,0.398
10185481,10012849,0.398
10185481,10007595,0.301
10185481,10263807,1
10185481,10012731,0.522
10185481,10181771,0.301
10185481,10041839,0.301
10185481,10182355,1
10185481,10164333,0.699
10185481,10268301,0.398
10185481,10245893,0.046
10185481,10149941,0.222
10185481,10207091,0.522
10185481,10185337,0.301
10185481,10180639,0.398
10185481,10020911,0.222
10185481,10017423,0.222
10185481,1014075,0.398
10185481,10051359,0.301
10185481,10012793,0.301
10185481,10197463,0.699
10185481,10051479,0.301
10185481,10157929,0.222
10185481,10234301,0.398
10185481,1000745,0.097
10185481,10255537,0.522
10185481,10140023,0.301
10185481,10251167,0.097
10185481,10020701,0.398
10185481,10134599,0.222
10185481,10155393,0.398
10185481,10185089,0.155
10185481,10005281,0.398
10185481,10214779,0.522
10185481,10155765,1
10185481,10174533,0.398
10185481,10181821,0.398
10185481,1000744,0.301
10234491,10160819,0.699
10234491,10003427,0.398
10234491,10247201,0.155
10234491,10166765,0.699
10234491,10262071,0.522
10234491,10185423,1
10234491,10135511,0.301
10234491,1026757,1
10234491,10030431,0.699
10234491,10246425,0.699
10234491,10052327,0.522
10234491,10167851,0.398
10234491,10239557,0.522
10234491,10161937,0.222
10234491,10019745,0.222
10234491,10138029,0.522
10234491,10247245,0.398
10234491,10134197,0.301
10234491,10212903,0.398
10234491,10151459,0.699
10234491,10030327,0.398
10234491,10193699,0.522
10234491,10052745,0.522
10234491,10043601,0.301
10234491,10244171,0.398
10234491,10178889,0.398
10234491,10186693,0.398
10234491,10249491,0.301
10234491,10017347,0.398
10234491,10137145,0.222
10234491,10247281,0.097
10234491,10208737,0.398
10033643,10060909,0.522
10033643,10133463,0.222
10033643,10040171,0.398
10033643,10013401,0.046
10033643,10052679,0.522
10033643,10157235,0.398
10033643,10073171,0.301
10033643,10222809,0.222
10033643,10207353,0.222
10033643,10234489,0.155
10033643,10245477,0.522
10033643,10144027,0.155
10033643,10030169,0.097
10033643,10019827,0.398
10033643,10030129,0.522
10033643,10264785,0.398
10033643,10256017,0.398
10033643,10032833,0.155
10033643,10231981,0.301
10033643,10247285,0.398
10033643,10253229,0.522
10033643,10257047,0.097
10033643,10016697,1
10033643,10207379,1
10033643,10073659,0.301
10033643,10247245,0.522
10033643,10033637,0.699
10033643,10224957,0.301
10033643,10247247,0.222
10033643,10007763,0.522
10033643,10198117,0.222
10033643,10104845,0.522
10033643,10213871,0.222
10033643,10233297,0.522
10033643,10207243,0.398
10033643,10028929,0.522
10033643,10003411,0
10033643,10110879,0.398
10033643,10206161,0.398
10033643,10050937,0.301
10033643,10187565,0.301
10033643,10154977,0.155
10033643,10258387,0.398
10033643,10180397,0.398
10033643,10137267,0.398
10033643,10025161,0.522
10033643,10260581,0.301
10028827,10147045,0.398
10028827,10254373,0.398
10028827,10019117,0.398
